language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
OSSETIC_IRON	oss	ashes	646	ashes	fanik	ashes:P	ashes:P	
BIHARI	mai	ashes	646	ashes	Thaur	ashes:M	ashes:M	
DUTCH	nld	ashes	646	ashes	as	ashes:A	ashes:A	
MARATHI	mar	ashes	646	ashes	b3sm3	ashes:N	ashes:N	
SORBIAN_UPPER	hsb	ashes	646	ashes	popeEw	ashes:G	ashes:G	
ORIYA	ori	ashes	646	ashes	pauso	ashes:W	ashes:W	
SLOVENIAN	slv	ashes	646	ashes	pEpew	ashes:G	ashes:G	
BELARUSIAN	bel	ashes	646	ashes	popy~EL	ashes:G	ashes:G	
ANCIENT_GREEK	grc	ashes	646	ashes	konis	ashes:U	ashes:U	
GREEK	ell	ashes	646	ashes	staxti	ashes:H	ashes:H	
OLD_SWEDISH		ashes	646	ashes	aska	ashes:A	ashes:A	
ICELANDIC	isl	ashes	646	ashes	aska	ashes:A	ashes:A	
SLOVAK	slk	ashes	646	ashes	popol	ashes:G	ashes:G	
ENGLISH	eng	ashes	646	ashes	ESiz	ashes:A	ashes:A	
ASSAMESE	asm	ashes	646	ashes	sai	ashes:M	ashes:M	
BRETON	bre	ashes	646	ashes	lidi	ashes:F	ashes:F	
ITALIAN	ita	ashes	646	ashes	tSenere	ashes:E	ashes:E	
ELFDALIAN	qov	ashes	646	ashes	aska	ashes:A	ashes:A	
FAROESE	fao	ashes	646	ashes	Eska	ashes:A	ashes:A	
UKRAINIAN	ukr	ashes	646	ashes	popiL	ashes:G	ashes:G	
CZECH	ces	ashes	646	ashes	popEl	ashes:G	ashes:G	
STAVANGERSK		ashes	646	ashes	oska	ashes:A	ashes:A	
NORWEGIAN_RIKSMAL	nor	ashes	646	ashes	ask3	ashes:A	ashes:A	
OLD_NORSE	non	ashes	646	ashes	aska	ashes:A	ashes:A	
SPANISH	spa	ashes	646	ashes	8eni8as	ashes:E	ashes:E	
MAGAHI	mag	ashes	646	ashes	bani	ashes:T	ashes:T	
OLD_CHURCH_SLAVONIC	chu	ashes	646	ashes	popElu	ashes:G	ashes:G	
PORTUGUESE	por	ashes	646	ashes	sizaS	ashes:E	ashes:E	
OLD_IRISH	sga	ashes	646	ashes	lu38r38	ashes:F	ashes:F	
MIDDLE_BRETON		ashes	646	ashes	lidi	ashes:F	ashes:F	
GERMAN	deu	ashes	646	ashes	aS3	ashes:A	ashes:A	
DANISH_FJOLDE		ashes	646	ashes	asg	ashes:A	ashes:A	
MACEDONIAN	mkd	ashes	646	ashes	pepEl	ashes:G	ashes:G	
LATIN	lat	ashes	646	ashes	kinis	ashes:E	ashes:E	
FRENCH	fra	ashes	646	ashes	sadr	ashes:E	ashes:E	
URDU	urd	ashes	646	ashes	rakh~	ashes:I	ashes:I	
POLISH	pol	ashes	646	ashes	popyuw	ashes:G	ashes:G	
FRISIAN	frs	ashes	646	ashes	yisk3	ashes:A	ashes:A	
BULGARIAN	bul	ashes	646	ashes	pEp3L	ashes:G	ashes:G	
CLASSICAL_ARMENIAN	xcl	ashes	646	ashes	aCiwn	ashes:A	ashes:A	
ARMENIAN_EASTERN	hye	ashes	646	ashes	moGir	ashes:C	ashes:C	
SORBIAN_LOWER	dsb	ashes	646	ashes	popeEw	ashes:G	ashes:G	
CATALAN	cat	ashes	646	ashes	sEndr3	ashes:E	ashes:E	
SERBO-CROATIAN	srp	ashes	646	ashes	pEpEo	ashes:G	ashes:G	
RUSSIAN	rus	ashes	646	ashes	zoLa	ashes:Y	ashes:Y	
OSSETIC_DIGOR	oss	ashes	646	ashes	funuk	ashes:P	ashes:P	
MIDDLE_CORNISH	cor	ashes	646	ashes	lizi	ashes:F	ashes:F	
SWEDISH	swe	salt	1274	salt	salt	salt:B	salt:B	
DANISH	dan	salt	1274	salt	sal"dh~	salt:B	salt:B	
GUTNISH_LAU		salt	1274	salt	salt	salt:B	salt:B	
OSSETIC_IRON	oss	salt	1274	salt	saGG	salt:H	salt:H	
BIHARI	mai	salt	1274	salt	nun	salt:D	salt:D	
DUTCH	nld	salt	1274	salt	zaut	salt:B	salt:B	
MARATHI	mar	salt	1274	salt	mith~	salt:G	salt:G	
SORBIAN_UPPER	hsb	salt	1274	salt	sul	salt:B	salt:B	
ORIYA	ori	salt	1274	salt	luno	salt:D	salt:D	
SLOVENIAN	slv	salt	1274	salt	sow	salt:B	salt:B	
BELARUSIAN	bel	salt	1274	salt	soly~	salt:B	salt:B	
ANCIENT_GREEK	grc	salt	1274	salt	hals	salt:B	salt:B	
GREEK	ell	salt	1274	salt	alati	salt:B	salt:B	
OLD_SWEDISH		salt	1274	salt	salt	salt:B	salt:B	
ICELANDIC	isl	salt	1274	salt	salt	salt:B	salt:B	
SLOVAK	slk	salt	1274	salt	soly~	salt:B	salt:B	
ENGLISH	eng	salt	1274	salt	solt	salt:B	salt:B	
ASSAMESE	asm	salt	1274	salt	nun	salt:D	salt:D	
BRETON	bre	salt	1274	salt	holen	salt:B	salt:B	
ITALIAN	ita	salt	1274	salt	sale	salt:B	salt:B	
ELFDALIAN	qov	salt	1274	salt	solt	salt:B	salt:B	
FAROESE	fao	salt	1274	salt	salt	salt:B	salt:B	
UKRAINIAN	ukr	salt	1274	salt	sily~	salt:B	salt:B	
CZECH	ces	salt	1274	salt	sul	salt:B	salt:B	
STAVANGERSK		salt	1274	salt	salt	salt:B	salt:B	
NORWEGIAN_RIKSMAL	nor	salt	1274	salt	salt	salt:B	salt:B	
OLD_NORSE	non	salt	1274	salt	salt	salt:B	salt:B	
SPANISH	spa	salt	1274	salt	sal	salt:B	salt:B	
MAGAHI	mag	salt	1274	salt	nim3k	salt:F	salt:F	
OLD_CHURCH_SLAVONIC	chu	salt	1274	salt	soli	salt:B	salt:B	
PORTUGUESE	por	salt	1274	salt	sal	salt:B	salt:B	
OLD_IRISH	sga	salt	1274	salt	salann	salt:B	salt:B	
MIDDLE_BRETON		salt	1274	salt	holen	salt:B	salt:B	
GERMAN	deu	salt	1274	salt	zalts	salt:B	salt:B	
DANISH_FJOLDE		salt	1274	salt	solt	salt:B	salt:B	
OSSETIC	oss	salt	1274	salt	tsEGG	salt:H	salt:H	
MACEDONIAN	mkd	salt	1274	salt	sol	salt:B	salt:B	
LATIN	lat	salt	1274	salt	sal	salt:B	salt:B	
FRENCH	fra	salt	1274	salt	sEl	salt:B	salt:B	
URDU	urd	salt	1274	salt	n3m3k	salt:F	salt:F	
POLISH	pol	salt	1274	salt	sul	salt:B	salt:B	
FRISIAN	frs	salt	1274	salt	sot	salt:B	salt:B	
BULGARIAN	bul	salt	1274	salt	soL	salt:B	salt:B	
CLASSICAL_ARMENIAN	xcl	salt	1274	salt	aL	salt:B	salt:B	
SORBIAN_LOWER	dsb	salt	1274	salt	soly~	salt:B	salt:B	
CATALAN	cat	salt	1274	salt	sal	salt:B	salt:B	
SERBO-CROATIAN	srp	salt	1274	salt	sol	salt:B	salt:B	
RUSSIAN	rus	salt	1274	salt	soly~	salt:B	salt:B	
OSSETIC_DIGOR	oss	salt	1274	salt	TanGa	salt:H	salt:H	
MIDDLE_CORNISH	cor	salt	1274	salt	holan	salt:B	salt:B	
SWEDISH	swe	ice	617	ice	is	ice:B	ice:B	
DANISH	dan	ice	617	ice	i"s	ice:B	ice:B	
GUTNISH_LAU		ice	617	ice	Eis	ice:B	ice:B	
OSSETIC_IRON	oss	ice	617	ice	yiG	ice:B	ice:B	
DUTCH	nld	ice	617	ice	Eis	ice:B	ice:B	
MARATHI	mar	ice	617	ice	b3rph~3	ice:F	ice:F	
SORBIAN_UPPER	hsb	ice	617	ice	lud	ice:I	ice:I	
ORIYA	ori	ice	617	ice	boropho	ice:F	ice:F	
SLOVENIAN	slv	ice	617	ice	led	ice:I	ice:I	
BELARUSIAN	bel	ice	617	ice	ly~od	ice:I	ice:I	
ANCIENT_GREEK	grc	ice	617	ice	kristalos	ice:O	ice:O	
GREEK	ell	ice	617	ice	paxos	ice:J	ice:J	
OLD_SWEDISH		ice	617	ice	is	ice:B	ice:B	
ICELANDIC	isl	ice	617	ice	is	ice:B	ice:B	
SLOVAK	slk	ice	617	ice	ly~ad	ice:I	ice:I	
ENGLISH	eng	ice	617	ice	ais	ice:B	ice:B	
ASSAMESE	asm	ice	617	ice	boroph	ice:F	ice:F	
BRETON	bre	ice	617	ice	skorn	ice:H	ice:H	
ITALIAN	ita	ice	617	ice	gyattSo	ice:G	ice:G	
ELFDALIAN	qov	ice	617	ice	ais	ice:B	ice:B	
FAROESE	fao	ice	617	ice	uisur	ice:B	ice:B	
UKRAINIAN	ukr	ice	617	ice	ly~id	ice:I	ice:I	
CZECH	ces	ice	617	ice	lEd	ice:I	ice:I	
STAVANGERSK		ice	617	ice	is	ice:B	ice:B	
NORWEGIAN_RIKSMAL	nor	ice	617	ice	is	ice:B	ice:B	
OLD_NORSE	non	ice	617	ice	is	ice:B	ice:B	
SPANISH	spa	ice	617	ice	yelo	ice:G	ice:G	
MAGAHI	mag	ice	617	ice	b3r3ph~	ice:F	ice:F	
OLD_CHURCH_SLAVONIC	chu	ice	617	ice	lEdu	ice:I	ice:I	
PORTUGUESE	por	ice	617	ice	Zelu	ice:G	ice:G	
OLD_IRISH	sga	ice	617	ice	ax	ice:K	ice:K	
MIDDLE_BRETON		ice	617	ice	skorn	ice:H	ice:H	
GERMAN	deu	ice	617	ice	ais	ice:B	ice:B	
DANISH_FJOLDE		ice	617	ice	is	ice:B	ice:B	
IRISH	gle	ice	617	ice	3iry~	ice:K	ice:K	
MACEDONIAN	mkd	ice	617	ice	mraz	ice:A	ice:A	
LATIN	lat	ice	617	ice	glakies	ice:G	ice:G	
FRENCH	fra	ice	617	ice	glas	ice:G	ice:G	
URDU	urd	ice	617	ice	b3rf	ice:F	ice:F	
POLISH	pol	ice	617	ice	lud	ice:I	ice:I	
FRISIAN	frs	ice	617	ice	is	ice:B	ice:B	
BULGARIAN	bul	ice	617	ice	lEd	ice:I	ice:I	
CLASSICAL_ARMENIAN	xcl	ice	617	ice	san	ice:D	ice:D	
ARMENIAN_EASTERN	hye	ice	617	ice	saruich~	ice:D	ice:D	
SORBIAN_LOWER	dsb	ice	617	ice	ly~od	ice:I	ice:I	
CATALAN	cat	ice	617	ice	ZEl	ice:G	ice:G	
SERBO-CROATIAN	srp	ice	617	ice	lEd	ice:I	ice:I	
RUSSIAN	rus	ice	617	ice	ly~od	ice:I	ice:I	
OSSETIC_DIGOR	oss	ice	617	ice	yeG	ice:B	ice:B	
MIDDLE_CORNISH	cor	ice	617	ice	yEi	ice:K	ice:K	
SWEDISH	swe	hand	1277	hand	hand	hand:B	hand:B	
DANISH	dan	hand	1277	hand	hon"	hand:B	hand:B	
GUTNISH_LAU		hand	1277	hand	hand	hand:B	hand:B	
OSSETIC_IRON	oss	hand	1277	hand	kuG	hand:J	hand:J	
BIHARI	mai	hand	1277	hand	hath	hand:C/D	hand:C/D	
DUTCH	nld	hand	1277	hand	hant	hand:B	hand:B	
MARATHI	mar	hand	1277	hand	hat	hand:C/D	hand:C/D	
SORBIAN_UPPER	hsb	hand	1277	hand	ruka	hand:G	hand:G	
ORIYA	ori	hand	1277	hand	hato	hand:C/D	hand:C/D	
SLOVENIAN	slv	hand	1277	hand	roka	hand:G	hand:G	
BELARUSIAN	bel	hand	1277	hand	ruka	hand:G	hand:G	
ANCIENT_GREEK	grc	hand	1277	hand	kh~er	hand:C	hand:C	
GREEK	ell	hand	1277	hand	Seri	hand:C	hand:C	
OLD_SWEDISH		hand	1277	hand	hand	hand:B	hand:B	
ICELANDIC	isl	hand	1277	hand	hEnd	hand:B	hand:B	
SLOVAK	slk	hand	1277	hand	ruka	hand:G	hand:G	
ENGLISH	eng	hand	1277	hand	hEnd	hand:B	hand:B	
BRETON	bre	hand	1277	hand	dorn	hand:F	hand:F	
ITALIAN	ita	hand	1277	hand	mano	hand:E	hand:E	
ELFDALIAN	qov	hand	1277	hand	and	hand:B	hand:B	
FAROESE	fao	hand	1277	hand	hond	hand:B	hand:B	
UKRAINIAN	ukr	hand	1277	hand	ruka	hand:G	hand:G	
CZECH	ces	hand	1277	hand	ruka	hand:G	hand:G	
STAVANGERSK		hand	1277	hand	hon	hand:B	hand:B	
NORWEGIAN_RIKSMAL	nor	hand	1277	hand	hon	hand:B	hand:B	
OLD_NORSE	non	hand	1277	hand	hond	hand:B	hand:B	
SPANISH	spa	hand	1277	hand	mano	hand:E	hand:E	
OLD_CHURCH_SLAVONIC	chu	hand	1277	hand	roka	hand:G	hand:G	
PORTUGUESE	por	hand	1277	hand	mau	hand:E	hand:E	
OLD_IRISH	sga	hand	1277	hand	la	hand:I	hand:I	
IRISH	gle	hand	1277	hand	lav	hand:I	hand:I	
MIDDLE_BRETON		hand	1277	hand	dorn	hand:F	hand:F	
GERMAN	deu	hand	1277	hand	hant	hand:B	hand:B	
DANISH_FJOLDE		hand	1277	hand	hoany~	hand:B	hand:B	
OSSETIC	oss	hand	1277	hand	ky~uG	hand:J	hand:J	
MACEDONIAN	mkd	hand	1277	hand	raka	hand:G	hand:G	
LATIN	lat	hand	1277	hand	manus	hand:E	hand:E	
FRENCH	fra	hand	1277	hand	mE	hand:E	hand:E	
URDU	urd	hand	1277	hand	hath~	hand:C/D	hand:C/D	
POLISH	pol	hand	1277	hand	rENka	hand:G	hand:G	
FRISIAN	frs	hand	1277	hand	hon	hand:B	hand:B	
BULGARIAN	bul	hand	1277	hand	r3ka	hand:G	hand:G	
CLASSICAL_ARMENIAN	xcl	hand	1277	hand	yen	hand:C	hand:C	
ARMENIAN_EASTERN	hye	hand	1277	hand	cErkh~	hand:C	hand:C	
SORBIAN_LOWER	dsb	hand	1277	hand	ruka	hand:G	hand:G	
CATALAN	cat	hand	1277	hand	ma	hand:E	hand:E	
SERBO-CROATIAN	srp	hand	1277	hand	rka	hand:G	hand:G	
RUSSIAN	rus	hand	1277	hand	ruka	hand:G	hand:G	
OSSETIC_DIGOR	oss	hand	1277	hand	koG	hand:J	hand:J	
MIDDLE_CORNISH	cor	hand	1277	hand	lEv	hand:I	hand:I	
SWEDISH	swe	belly	1251	belly	mag3	belly:N	belly:N	
DANISH	dan	belly	1251	belly	bu"	belly:B	belly:B	
GUTNISH_LAU		belly	1251	belly	bEuk	belly:B	belly:B	
OSSETIC_IRON	oss	belly	1251	belly	gw~ibin	belly:V	belly:V	
BIHARI	mai	belly	1251	belly	pet	belly:D	belly:D	
DUTCH	nld	belly	1251	belly	bEik	belly:B	belly:B	
MARATHI	mar	belly	1251	belly	pot	belly:D	belly:D	
SORBIAN_UPPER	hsb	belly	1251	belly	brux	belly:H	belly:H	
ORIYA	ori	belly	1251	belly	peto	belly:D	belly:D	
SLOVENIAN	slv	belly	1251	belly	trebux	belly:G	belly:G	
BELARUSIAN	bel	belly	1251	belly	Z3vot	belly:S	belly:S	
ANCIENT_GREEK	grc	belly	1251	belly	gastEr	belly:Ak	belly:Ak	
GREEK	ell	belly	1251	belly	xastera	belly:Ak	belly:Ak	
OLD_SWEDISH		belly	1251	belly	maxi	belly:N	belly:N	
ICELANDIC	isl	belly	1251	belly	kh~vi8ir	belly:O	belly:O	
SLOVAK	slk	belly	1251	belly	bruxo	belly:H	belly:H	
ENGLISH	eng	belly	1251	belly	bEli	belly:B	belly:B	
ASSAMESE	asm	belly	1251	belly	pat	belly:D	belly:D	
BRETON	bre	belly	1251	belly	kof	belly:F	belly:F	
ITALIAN	ita	belly	1251	belly	vEntre	belly:E	belly:E	
ELFDALIAN	qov	belly	1251	belly	mogo	belly:N	belly:N	
FAROESE	fao	belly	1251	belly	bukur	belly:B	belly:B	
UKRAINIAN	ukr	belly	1251	belly	Zivit	belly:S	belly:S	
CZECH	ces	belly	1251	belly	brixo	belly:H	belly:H	
STAVANGERSK		belly	1251	belly	mag3	belly:N	belly:N	
NORWEGIAN_RIKSMAL	nor	belly	1251	belly	maw3	belly:N	belly:N	
OLD_NORSE	non	belly	1251	belly	maxi	belly:N	belly:N	
MAGAHI	mag	belly	1251	belly	pet	belly:D	belly:D	
OLD_CHURCH_SLAVONIC	chu	belly	1251	belly	CrEvo	belly:P	belly:P	
PORTUGUESE	por	belly	1251	belly	vetr3	belly:E	belly:E	
OLD_IRISH	sga	belly	1251	belly	bru	belly:H	belly:H	
MIDDLE_BRETON		belly	1251	belly	kof	belly:F	belly:F	
GERMAN	deu	belly	1251	belly	baux	belly:B	belly:B	
DANISH_FJOLDE		belly	1251	belly	maw	belly:N	belly:N	
OSSETIC	oss	belly	1251	belly	gw3b3n	belly:V	belly:V	
MACEDONIAN	mkd	belly	1251	belly	mev	belly:K	belly:K	
LATIN	lat	belly	1251	belly	wenter	belly:E	belly:E	
FRENCH	fra	belly	1251	belly	vatr	belly:E	belly:E	
URDU	urd	belly	1251	belly	pet	belly:D	belly:D	
POLISH	pol	belly	1251	belly	bZux	belly:H	belly:H	
FRISIAN	frs	belly	1251	belly	buk	belly:B	belly:B	
BULGARIAN	bul	belly	1251	belly	kurEm	belly:Am	belly:Am	
CLASSICAL_ARMENIAN	xcl	belly	1251	belly	ph~or	belly:W	belly:W	
ARMENIAN_EASTERN	hye	belly	1251	belly	ph~or	belly:W	belly:W	
SORBIAN_LOWER	dsb	belly	1251	belly	bry~ux	belly:H	belly:H	
CATALAN	cat	belly	1251	belly	bentr3	belly:E	belly:E	
SERBO-CROATIAN	srp	belly	1251	belly	trbux	belly:G	belly:G	
RUSSIAN	rus	belly	1251	belly	Z3vot	belly:S	belly:S	
OSSETIC_DIGOR	oss	belly	1251	belly	gubun	belly:V	belly:V	
MIDDLE_CORNISH	cor	belly	1251	belly	tor	belly:X	belly:X	
SWEDISH	swe	that	78	that	dEn3	that:B	that:B	
DANISH	dan	that	78	that	dEn	that:B	that:B	
GUTNISH_LAU		that	78	that	dEndEr	that:B	that:B	
OSSETIC_IRON	oss	that	78	that	wusi	that:C	that:C	
BIHARI	mai	that	78	that	o	that:J	that:J	
DUTCH	nld	that	78	that	di	that:B	that:B	
MARATHI	mar	that	78	that	to	that:B	that:B	
SORBIAN_UPPER	hsb	that	78	that	tamn3	that:B	that:B	
ORIYA	ori	that	78	that	seita	that:B	that:B	
SLOVENIAN	slv	that	78	that	tisti	that:B	that:B	
BELARUSIAN	bel	that	78	that	toy	that:B	that:B	
ANCIENT_GREEK	grc	that	78	that	ekenos	that:F/I	that:F/I	
GREEK	ell	that	78	that	eTino	that:F/I	that:F/I	
OLD_SWEDISH		that	78	that	sar	that:B	that:B	
ICELANDIC	isl	that	78	that	hin	that:O	that:O	
SLOVAK	slk	that	78	that	tamtEn	that:B	that:B	
ENGLISH	eng	that	78	that	8Et	that:B	that:B	
ASSAMESE	asm	that	78	that	xeito	that:B	that:B	
ITALIAN	ita	that	78	that	kwel	that:D/E	that:D/E	
ELFDALIAN	qov	that	78	that	E8dar	that:B	that:B	
FAROESE	fao	that	78	that	th~an	that:B	that:B	
UKRAINIAN	ukr	that	78	that	toy	that:B	that:B	
CZECH	ces	that	78	that	tamtEn	that:B	that:B	
STAVANGERSK		that	78	that	dEn3	that:B	that:B	
NORWEGIAN_RIKSMAL	nor	that	78	that	dEn	that:B	that:B	
OLD_NORSE	non	that	78	that	8at	that:B	that:B	
SPANISH	spa	that	78	that	akel	that:D/E	that:D/E	
OLD_CHURCH_SLAVONIC	chu	that	78	that	onu	that:F	that:F	
PORTUGUESE	por	that	78	that	akilu	that:D/E	that:D/E	
OLD_IRISH	sga	that	78	that	sin	that:B	that:B	
GERMAN	deu	that	78	that	das	that:B	that:B	
DANISH_FJOLDE		that	78	that	dEny~	that:B	that:B	
OSSETIC	oss	that	78	that	w3ts3	that:C	that:C	
MACEDONIAN	mkd	that	78	that	onoy	that:F	that:F	
LATIN	lat	that	78	that	ile	that:E	that:E	
FRENCH	fra	that	78	that	s3la	that:D/E	that:D/E	
URDU	urd	that	78	that	woh~	that:J	that:J	
POLISH	pol	that	78	that	tamtEn	that:B	that:B	
FRISIAN	frs	that	78	that	dot	that:B	that:B	
BULGARIAN	bul	that	78	that	onzi	that:F	that:F	
SERBO-CROATIAN	srp	that	78	that	onay	that:F	that:F	
ARMENIAN_EASTERN	hye	that	78	that	ain	that:B	that:B	
SORBIAN_LOWER	dsb	that	78	that	tamn3	that:B	that:B	
CATALAN	cat	that	78	that	3kES	that:D/E	that:D/E	
RUSSIAN	rus	that	78	that	tot	that:B	that:B	
MIDDLE_CORNISH	cor	that	78	that	hEna	that:B	that:B	
SWEDISH	swe	cold	1287	cold	kal	cold:B	cold:B	
DANISH	dan	cold	1287	cold	gh~ol"	cold:B	cold:B	
GUTNISH_LAU		cold	1287	cold	kaldar	cold:B	cold:B	
OSSETIC_IRON	oss	cold	1287	cold	waSal	cold:A	cold:A	
BIHARI	mai	cold	1287	cold	th3ndha	cold:D	cold:D	
DUTCH	nld	cold	1287	cold	kaut	cold:B	cold:B	
MARATHI	mar	cold	1287	cold	th~andi	cold:D	cold:D	
SORBIAN_UPPER	hsb	cold	1287	cold	z3mn3	cold:L	cold:L	
ORIYA	ori	cold	1287	cold	thonda	cold:D	cold:D	
SLOVENIAN	slv	cold	1287	cold	hladEn	cold:G	cold:G	
BELARUSIAN	bel	cold	1287	cold	xaLodn3	cold:G	cold:G	
ANCIENT_GREEK	grc	cold	1287	cold	psikh~ros	cold:K	cold:K	
GREEK	ell	cold	1287	cold	psixros	cold:K	cold:K	
OLD_SWEDISH		cold	1287	cold	kalder	cold:B	cold:B	
ICELANDIC	isl	cold	1287	cold	kh~aldir	cold:B	cold:B	
SLOVAK	slk	cold	1287	cold	stuCEni	cold:M	cold:M	
ENGLISH	eng	cold	1287	cold	k3uld	cold:B	cold:B	
ASSAMESE	asm	cold	1287	cold	xit	cold:A	cold:A	
BRETON	bre	cold	1287	cold	yen	cold:F	cold:F	
ITALIAN	ita	cold	1287	cold	freddo	cold:E	cold:E	
ELFDALIAN	qov	cold	1287	cold	kold	cold:B	cold:B	
FAROESE	fao	cold	1287	cold	kh~aldur	cold:B	cold:B	
UKRAINIAN	ukr	cold	1287	cold	xoLodniy	cold:G	cold:G	
CZECH	ces	cold	1287	cold	studEni	cold:M	cold:M	
STAVANGERSK		cold	1287	cold	kal3	cold:B	cold:B	
NORWEGIAN_RIKSMAL	nor	cold	1287	cold	kal	cold:B	cold:B	
OLD_NORSE	non	cold	1287	cold	kaldr	cold:B	cold:B	
SPANISH	spa	cold	1287	cold	frio	cold:E	cold:E	
MAGAHI	mag	cold	1287	cold	th~3ndh~a	cold:D	cold:D	
OLD_CHURCH_SLAVONIC	chu	cold	1287	cold	studEnu	cold:M	cold:M	
PORTUGUESE	por	cold	1287	cold	friu	cold:E	cold:E	
OLD_IRISH	sga	cold	1287	cold	u3r	cold:I	cold:I	
IRISH	gle	cold	1287	cold	fu3r	cold:I	cold:I	
MIDDLE_BRETON		cold	1287	cold	yen	cold:F	cold:F	
GERMAN	deu	cold	1287	cold	kalt	cold:B	cold:B	
DANISH_FJOLDE		cold	1287	cold	koly~	cold:B	cold:B	
OSSETIC	oss	cold	1287	cold	wazal	cold:A	cold:A	
MACEDONIAN	mkd	cold	1287	cold	studEn	cold:M	cold:M	
LATIN	lat	cold	1287	cold	frigidus	cold:E	cold:E	
FRENCH	fra	cold	1287	cold	frwa	cold:E	cold:E	
URDU	urd	cold	1287	cold	s3rd	cold:D	cold:D	
POLISH	pol	cold	1287	cold	Zimn3	cold:L	cold:L	
FRISIAN	frs	cold	1287	cold	kot	cold:B	cold:B	
BULGARIAN	bul	cold	1287	cold	studEn	cold:M	cold:M	
CLASSICAL_ARMENIAN	xcl	cold	1287	cold	tsh~urt	cold:A	cold:A	
ARMENIAN_EASTERN	hye	cold	1287	cold	tsh~urt	cold:A	cold:A	
SORBIAN_LOWER	dsb	cold	1287	cold	z3mn3	cold:L	cold:L	
CATALAN	cat	cold	1287	cold	frEt	cold:E	cold:E	
SERBO-CROATIAN	srp	cold	1287	cold	hladan	cold:G	cold:G	
RUSSIAN	rus	cold	1287	cold	xoLodn3y	cold:G	cold:G	
OSSETIC_DIGOR	oss	cold	1287	cold	wazal	cold:A	cold:A	
MIDDLE_CORNISH	cor	cold	1287	cold	yEin	cold:F	cold:F	
SWEDISH	swe	hair	1040	hair	hor	hair:B	hair:B	
DANISH	dan	hair	1040	hair	ho"	hair:B	hair:B	
GUTNISH_LAU		hair	1040	hair	har	hair:B	hair:B	
OSSETIC_IRON	oss	hair	1040	hair	Gil	hair:R	hair:R	
BIHARI	mai	hair	1040	hair	kes	hair:P	hair:P	
DUTCH	nld	hair	1040	hair	har	hair:B	hair:B	
MARATHI	mar	hair	1040	hair	kes	hair:P	hair:P	
SORBIAN_UPPER	hsb	hair	1040	hair	wos3	hair:J	hair:J	
ORIYA	ori	hair	1040	hair	baLo	hair:F	hair:F	
SLOVENIAN	slv	hair	1040	hair	lasi	hair:J	hair:J	
BELARUSIAN	bel	hair	1040	hair	vaLas3	hair:J	hair:J	
ANCIENT_GREEK	grc	hair	1040	hair	komE	hair:T	hair:T	
GREEK	ell	hair	1040	hair	mala	hair:K	hair:K	
OLD_SWEDISH		hair	1040	hair	har	hair:B	hair:B	
ICELANDIC	isl	hair	1040	hair	haur	hair:B	hair:B	
SLOVAK	slk	hair	1040	hair	vlasi	hair:J	hair:J	
ENGLISH	eng	hair	1040	hair	hE3	hair:B	hair:B	
BRETON	bre	hair	1040	hair	blEw	hair:H	hair:H	
ITALIAN	ita	hair	1040	hair	kapello	hair:G	hair:G	
ELFDALIAN	qov	hair	1040	hair	or	hair:B	hair:B	
FAROESE	fao	hair	1040	hair	hoar	hair:B	hair:B	
UKRAINIAN	ukr	hair	1040	hair	woLosy~sy~a	hair:J	hair:J	
CZECH	ces	hair	1040	hair	vlasi	hair:J	hair:J	
STAVANGERSK		hair	1040	hair	hoG	hair:B	hair:B	
NORWEGIAN_RIKSMAL	nor	hair	1040	hair	hor	hair:B	hair:B	
OLD_NORSE	non	hair	1040	hair	har	hair:B	hair:B	
SPANISH	spa	hair	1040	hair	kabelo	hair:G	hair:G	
OLD_CHURCH_SLAVONIC	chu	hair	1040	hair	vlasi	hair:J	hair:J	
PORTUGUESE	por	hair	1040	hair	kabelu	hair:G	hair:G	
OLD_IRISH	sga	hair	1040	hair	folt	hair:J	hair:J	
MIDDLE_BRETON		hair	1040	hair	bleo	hair:H	hair:H	
GERMAN	deu	hair	1040	hair	haa	hair:B	hair:B	
DANISH_FJOLDE		hair	1040	hair	hoar	hair:B	hair:B	
OSSETIC	oss	hair	1040	hair	qw3n	hair:Z	hair:Z	
MACEDONIAN	mkd	hair	1040	hair	kosa	hair:I	hair:I	
LATIN	lat	hair	1040	hair	kapili	hair:G	hair:G	
FRENCH	fra	hair	1040	hair	S3ve	hair:G	hair:G	
URDU	urd	hair	1040	hair	bal	hair:F	hair:F	
POLISH	pol	hair	1040	hair	vwos3	hair:J	hair:J	
FRISIAN	frs	hair	1040	hair	hi3r	hair:B	hair:B	
BULGARIAN	bul	hair	1040	hair	kusa	hair:I	hair:I	
CLASSICAL_ARMENIAN	xcl	hair	1040	hair	maz	hair:E	hair:E	
ARMENIAN_EASTERN	hye	hair	1040	hair	hEr	hair:S	hair:S	
SORBIAN_LOWER	dsb	hair	1040	hair	wosE	hair:J	hair:J	
CATALAN	cat	hair	1040	hair	pEl	hair:Q	hair:Q	
SERBO-CROATIAN	srp	hair	1040	hair	kosa	hair:I	hair:I	
RUSSIAN	rus	hair	1040	hair	voLos3	hair:J	hair:J	
OSSETIC_DIGOR	oss	hair	1040	hair	Gela	hair:R	hair:R	
MIDDLE_CORNISH	cor	hair	1040	hair	blEu	hair:H	hair:H	
SWEDISH	swe	fall	1280	fall	fala	fall:B	fall:B	
